rowNumber,Date,Company,Level,Title,TCOMP,Location,YearsOfExperience,YearsOfService,Tag,BaseSalary,StockGrant,Bonus,Gender,CityId
26045,2020-04-05,AMAZON,L4,Software Engineer,120.0,"Seattle, WA",1,0,Security,89.0,14.0,17.0,Male,11527
26115,2020-04-06,AMAZON,SDE II,Software Engineer,221.0,"Seattle, WA",3,3,Full Stack,156.0,65.0,0.0,Male,11527
26136,2020-04-06,AMAZON,L4,Software Engineer,149.0,"Seattle, WA",2,1,API Development (Back-End),117.0,3.0,29.0,Male,11527
26146,2020-04-07,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",1,1,Distributed Systems (Back-End),135.0,54.0,0.0,Male,11527
26176,2020-04-07,AMAZON,SDE II,Software Engineer,227.0,"Seattle, WA",8,2,Full Stack,154.0,73.0,0.0,Male,11527
26177,2020-04-07,AMAZON,L6,Software Engineer,195.0,"Seattle, WA",5,8,Distributed Systems (Back-End),93.0,102.0,0.0,Male,11527
26178,2020-04-07,AMAZON,L5,Software Engineer,255.0,"Seattle, WA",4,4,Full Stack,204.0,51.0,0.0,Male,11527
26188,2020-04-07,AMAZON,L4,Software Engineer,150.0,"Seattle, WA",1,1,Full Stack,112.0,38.0,0.0,NotDisclosed,11527
26190,2020-04-07,AMAZON,L5,Software Engineer,172.0,"Seattle, WA",5,4,API Development (Back-End),83.0,89.0,0.0,Male,11527
26221,2020-04-08,AMAZON,L5,Software Engineer,234.0,"Seattle, WA",3,4,API Development (Back-End),178.0,56.0,0.0,Male,11527
26222,2020-04-08,AMAZON,L5,Software Engineer,165.0,"Seattle, WA",6,6,Full Stack,103.0,62.0,0.0,Male,11527
26244,2020-04-08,AMAZON,SDE II,Software Engineer,162.0,"Seattle, WA",4,3,Full Stack,127.0,35.0,0.0,Male,11527
26248,2020-04-08,AMAZON,L4,Software Engineer,187.0,"Seattle, WA",1,1,Distributed Systems (Back-End),162.0,16.0,9.0,Male,11527
26249,2020-04-08,AMAZON,L5,Software Engineer,246.0,"Seattle, WA",10,1,Distributed Systems (Back-End),166.0,80.0,0.0,Male,11527
26267,2020-04-08,AMAZON,L5,Software Engineer,216.0,"Seattle, WA",7,1,API Development (Back-End),141.0,75.0,0.0,Male,11527
26268,2020-04-08,AMAZON,L5,Software Engineer,174.0,"Seattle, WA",4,2,Full Stack,112.0,62.0,0.0,Male,11527
26275,2020-04-09,AMAZON,L4,Software Engineer,169.0,"Seattle, WA",1,0,API Development (Back-End),132.0,26.0,11.0,Female,11527
26285,2020-04-09,AMAZON,SDE I,Software Engineer,126.0,"Seattle, WA",1,1,Full Stack,119.0,7.0,0.0,Male,11527
26337,2020-04-10,AMAZON,L5,Software Engineer,198.0,"Seattle, WA",4,4,API Development (Back-End),138.0,60.0,0.0,NotDisclosed,11527
26355,2020-04-10,AMAZON,L5,Software Engineer,138.0,"Seattle, WA",1,3,Full Stack,105.0,11.0,22.0,NotDisclosed,11527
26377,2020-04-10,AMAZON,L5,Software Engineer,166.0,"Seattle, WA",9,7,Distributed Systems (Back-End),123.0,43.0,0.0,NotDisclosed,11527
26387,2020-04-10,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",7,4,Full Stack,134.0,41.0,0.0,Male,11527
26430,2020-04-11,AMAZON,L5,Software Engineer,174.0,"Seattle, WA",9,3,Distributed Systems (Back-End),103.0,71.0,0.0,Male,11527
26454,2020-04-11,AMAZON,L5,Software Engineer,237.0,"Seattle, WA",5,4,Distributed Systems (Back-End),130.0,107.0,0.0,Male,11527
26495,2020-04-12,AMAZON,L5,Software Engineer,169.0,"Seattle, WA",3,4,Distributed Systems (Back-End),80.0,89.0,0.0,NotDisclosed,11527
26508,2020-04-13,AMAZON,L5,Software Engineer,111.0,"Seattle, WA",2,2,API Development (Back-End),88.0,17.0,6.0,Male,11527
26510,2020-04-13,AMAZON,L5,Software Engineer,222.0,"Seattle, WA",7,2,Full Stack,123.0,99.0,0.0,Male,11527
26513,2020-04-13,AMAZON,L4,Software Engineer,128.0,"Seattle, WA",0,0,API Development (Back-End),99.0,9.0,20.0,Male,11527
26560,2020-04-13,AMAZON,L4,Software Engineer,200.0,"Seattle, WA",7,1,Full Stack,171.0,29.0,0.0,Male,11527
26570,2020-04-13,AMAZON,L5,Software Engineer,154.0,"Seattle, WA",4,3,API Development (Back-End),76.0,78.0,0.0,NotDisclosed,11527
26572,2020-04-14,AMAZON,L5,Software Engineer,220.0,"Seattle, WA",5,4,ML / AI,165.0,55.0,0.0,Male,11527
26581,2020-04-14,AMAZON,L6,Software Engineer,276.0,"Seattle, WA",6,3,Web Development (Front-End),169.0,107.0,0.0,Male,11527
26587,2020-04-14,AMAZON,L5,Software Engineer,253.0,"Seattle, WA",3,6,Distributed Systems (Back-End),180.0,73.0,0.0,Male,11527
26600,2020-04-14,AMAZON,L5,Software Engineer,189.0,"Seattle, WA",4,2,API Development (Back-End),112.0,77.0,0.0,Male,11527
26620,2020-04-14,AMAZON,L5,Software Engineer,241.0,"Seattle, WA",3,3,Distributed Systems (Back-End),175.0,66.0,0.0,Male,11527
26644,2020-04-14,AMAZON,SDE II,Software Engineer,275.0,"Seattle, WA",4,3,API Development (Back-End),200.0,75.0,0.0,Male,11527
26705,2020-04-15,AMAZON,L4,Software Engineer,165.0,"Seattle, WA",2,3,Distributed Systems (Back-End),148.0,17.0,0.0,Female,11527
26707,2020-04-15,AMAZON,L5,Software Engineer,173.0,"Seattle, WA",4,3,Distributed Systems (Back-End),121.0,52.0,0.0,Male,11527
26714,2020-04-15,AMAZON,L5,Software Engineer,211.0,"Seattle, WA",3,1,API Development (Back-End),163.0,48.0,0.0,Male,11527
26718,2020-04-15,AMAZON,L5,Software Engineer,222.0,"Seattle, WA",1,2,Distributed Systems (Back-End),138.0,84.0,0.0,Male,11527
26725,2020-04-15,AMAZON,L5,Software Engineer,220.0,"Seattle, WA",3,6,Distributed Systems (Back-End),133.0,87.0,0.0,Male,11527
26788,2020-04-16,AMAZON,L6,Software Engineer,247.0,"Seattle, WA",11,8,Distributed Systems (Back-End),163.0,84.0,0.0,Male,11527
26800,2020-04-16,AMAZON,L5,Software Engineer,141.0,"Seattle, WA",12,3,Full Stack,105.0,36.0,0.0,Male,11527
26822,2020-04-17,AMAZON,L5,Software Engineer,224.0,"Seattle, WA",5,7,API Development (Back-End),171.0,53.0,0.0,Male,11527
26835,2020-04-17,AMAZON,L5,Software Engineer,177.0,"Seattle, WA",4,4,Full Stack,135.0,27.0,15.0,NotDisclosed,11527
26878,2020-04-17,AMAZON,L5,Software Engineer,225.0,"Seattle, WA",2,6,DevOps,154.0,71.0,0.0,Male,11527
26879,2020-04-17,AMAZON,L5,Software Engineer,212.0,"Seattle, WA",8,2,Full Stack,162.0,50.0,0.0,Male,11527
26933,2020-04-18,AMAZON,L4,Software Engineer,167.0,"Seattle, WA",0,0,Distributed Systems (Back-End),126.0,35.0,6.0,Male,11527
26947,2020-04-19,AMAZON,L4,Software Engineer,162.0,"Seattle, WA",2,1,Networking,139.0,9.0,14.0,Female,11527
26997,2020-04-20,AMAZON,L4,Software Engineer,112.0,"Seattle, WA",1,1,Distributed Systems (Back-End),84.0,16.0,12.0,Male,11527
27043,2020-04-21,AMAZON,SDE II,Software Engineer,206.0,"Seattle, WA",3,4,Full Stack,191.0,15.0,0.0,Male,11527
27055,2020-04-21,AMAZON,L5,Software Engineer,156.0,"Seattle, WA",8,4,iOS,105.0,51.0,0.0,Male,11527
27065,2020-04-21,AMAZON,L6,Software Engineer,265.0,"Seattle, WA",6,9,Distributed Systems (Back-End),192.0,73.0,0.0,Male,11527
27093,2020-04-21,AMAZON,L4,Software Engineer,164.0,"Seattle, WA",4,1,Distributed Systems (Back-End),131.0,12.0,21.0,Male,11527
27104,2020-04-22,AMAZON,L5,Software Engineer,195.0,"Seattle, WA",6,1,Android,155.0,40.0,0.0,NotDisclosed,11527
27128,2020-04-22,AMAZON,L5,Software Engineer,108.0,"Seattle, WA",5,5,Full Stack,75.0,33.0,0.0,Female,11527
27132,2020-04-22,AMAZON,L4,Software Engineer,193.0,"Seattle, WA",1,0,Distributed Systems (Back-End),145.0,48.0,0.0,NotDisclosed,11527
27172,2020-04-23,AMAZON,L5,Software Engineer,177.0,"Seattle, WA",2,0,API Development (Back-End),128.0,49.0,0.0,Male,11527
27182,2020-04-23,AMAZON,L5,Software Engineer,151.0,"Seattle, WA",3,1,API Development (Back-End),96.0,14.0,41.0,Male,11527
27300,2020-04-25,AMAZON,SDE II,Software Engineer,242.0,"Seattle, WA",6,5,API Development (Back-End),191.0,51.0,0.0,Male,11527
27341,2020-04-26,AMAZON,L5,Software Engineer,219.0,"Seattle, WA",7,2,Full Stack,149.0,70.0,0.0,Male,11527
27349,2020-04-26,AMAZON,L5,Software Engineer,183.0,"Seattle, WA",2,2,Distributed Systems (Back-End),87.0,96.0,0.0,Male,11527
27372,2020-04-26,AMAZON,SDE I,Software Engineer,166.0,"Seattle, WA",2,0,Distributed Systems (Back-End),116.0,36.0,14.0,Male,11527
27402,2020-04-27,AMAZON,SDE II,Software Engineer,256.0,"Seattle, WA",2,4,Full Stack,172.0,84.0,0.0,Male,11527
27421,2020-04-27,AMAZON,L5,Software Engineer,203.0,"Seattle, WA",7,3,Distributed Systems (Back-End),141.0,62.0,0.0,NotDisclosed,11527
27428,2020-04-27,AMAZON,L4,Software Engineer,169.0,"Seattle, WA",5,1,Android,143.0,4.0,22.0,Male,11527
27469,2020-04-28,AMAZON,L4,Software Engineer,194.0,"Seattle, WA",0,0,API Development (Back-End),148.0,13.0,33.0,Male,11527
27526,2020-04-29,AMAZON,L4,Software Engineer,143.0,"Seattle, WA",7,1,Full Stack,87.0,14.0,42.0,Male,11527
27614,2020-04-30,AMAZON,L6,Software Engineer,257.0,"Seattle, WA",9,6,Full Stack,197.0,60.0,0.0,Male,11527
27661,2020-05-01,AMAZON,L4,Software Engineer,216.0,"Seattle, WA",7,4,API Development (Back-End),125.0,91.0,0.0,NotDisclosed,11527
27691,2020-05-02,AMAZON,SDE II,Software Engineer,135.0,"Seattle, WA",6,9,Distributed Systems (Back-End),90.0,45.0,0.0,Male,11527
27730,2020-05-02,AMAZON,SDE I,Software Engineer,141.0,"Seattle, WA",1,1,ML / AI,97.0,22.0,22.0,NotDisclosed,11527
27786,2020-05-03,AMAZON,L4,Software Engineer,164.0,"Seattle, WA",3,1,API Development (Back-End),119.0,20.0,25.0,Female,11527
27801,2020-05-03,AMAZON,L5,Software Engineer,115.0,"Seattle, WA",5,3,API Development (Back-End),82.0,33.0,0.0,Male,11527
27871,2020-05-04,AMAZON,SDE II,Software Engineer,210.0,"Seattle, WA",3,1,Distributed Systems (Back-End),149.0,61.0,0.0,Male,11527
27875,2020-05-04,AMAZON,4,Software Engineer,173.0,"Seattle, WA",1,3,Full Stack,132.0,41.0,0.0,Male,11527
27904,2020-05-05,AMAZON,L5,Software Engineer,228.0,"Seattle, WA",4,3,Distributed Systems (Back-End),155.0,73.0,0.0,Male,11527
27956,2020-05-05,AMAZON,SDE II,Software Engineer,157.0,"Seattle, WA",6,0,API Development (Back-End),86.0,31.0,40.0,Male,11527
27975,2020-05-05,AMAZON,L4,Software Engineer,230.0,"Seattle, WA",3,0,Distributed Systems (Back-End),178.0,36.0,16.0,Male,11527
27976,2020-05-05,AMAZON,L4,Software Engineer,161.0,"Seattle, WA",1,0,API Development (Back-End),126.0,10.0,25.0,Male,11527
28055,2020-05-06,AMAZON,L5,Software Engineer,257.0,"Seattle, WA",11,7,Distributed Systems (Back-End),188.0,69.0,0.0,Male,11527
28279,2020-05-09,AMAZON,SDE II,Software Engineer,260.0,"Seattle, WA",4,0,Full Stack,179.0,56.0,25.0,Male,11527
28308,2020-05-10,AMAZON,L5,Software Engineer,134.0,"Seattle, WA",21,4,Distributed Systems (Back-End),90.0,44.0,0.0,NotDisclosed,11527
28345,2020-05-11,AMAZON,L4,Software Engineer,178.0,"Seattle, WA",3,0,Distributed Systems (Back-End),134.0,3.0,41.0,Male,11527
28376,2020-05-11,AMAZON,L4,Software Engineer,152.0,"Seattle, WA",3,0,Distributed Systems (Back-End),113.0,17.0,22.0,Male,11527
28392,2020-05-12,AMAZON,5,Software Engineer,221.0,"Seattle, WA",2,4,ML / AI,146.0,75.0,0.0,NotDisclosed,11527
28521,2020-05-13,AMAZON,L4,Software Engineer,132.0,"Seattle, WA",5,1,Full Stack,107.0,12.0,13.0,Male,11527
28543,2020-05-13,AMAZON,L5,Software Engineer,156.0,"Seattle, WA",4,4,Full Stack,102.0,54.0,0.0,Male,11527
28675,2020-05-15,AMAZON,L5,Software Engineer,247.0,"Seattle, WA",12,3,Full Stack,166.0,81.0,0.0,Male,11527
28744,2020-05-16,AMAZON,L5,Software Engineer,193.0,"Seattle, WA",4,3,Full Stack,134.0,59.0,0.0,Female,11527
28759,2020-05-16,AMAZON,L4,Software Engineer,189.0,"Seattle, WA",2,2,Full Stack,137.0,23.0,29.0,NotDisclosed,11527
28841,2020-05-17,AMAZON,SDE I,Software Engineer,194.0,"Seattle, WA",1,1,Distributed Systems (Back-End),151.0,12.0,31.0,Male,11527
28845,2020-05-17,AMAZON,L4,Software Engineer,116.0,"Seattle, WA",3,1,Full Stack,91.0,18.0,7.0,Male,11527
28850,2020-05-17,AMAZON,L5,Software Engineer,220.0,"Seattle, WA",8,4,Full Stack,197.0,23.0,0.0,Male,11527
28904,2020-05-18,AMAZON,L5,Software Engineer,245.0,"Seattle, WA",4,2,Full Stack,171.0,74.0,0.0,Male,11527
28917,2020-05-18,AMAZON,l5,Software Engineer,238.0,"Seattle, WA",3,3,Full Stack,136.0,102.0,0.0,Male,11527
28925,2020-05-18,AMAZON,L4,Software Engineer,115.0,"Seattle, WA",0,0,Logistics,85.0,16.0,14.0,Male,11527
28960,2020-05-19,AMAZON,SDE II,Software Engineer,130.0,"Seattle, WA",5,4,Full Stack,84.0,46.0,0.0,NotDisclosed,11527
29025,2020-05-20,AMAZON,L5,Software Engineer,272.0,"Seattle, WA",6,0,Security,201.0,44.0,27.0,Male,11527
29057,2020-05-20,AMAZON,L4,Software Engineer,187.0,"Seattle, WA",3,0,Web Development (Front-End),134.0,27.0,26.0,Female,11527
29110,2020-05-21,AMAZON,SDE II,Software Engineer,242.0,"Seattle, WA",4,1,Full Stack,158.0,47.0,37.0,Male,11527
29171,2020-05-22,AMAZON,New grad,Software Engineer,137.0,"Seattle, WA",1,0,Unknown,117.0,4.0,16.0,Male,11527
29211,2020-05-22,AMAZON,SDE I,Software Engineer,183.0,"Seattle, WA",1,0,Full Stack,117.0,32.0,34.0,Male,11527
29212,2020-05-22,AMAZON,L4,Software Engineer,156.0,"Seattle, WA",1,1,Distributed Systems (Back-End),116.0,40.0,0.0,NotDisclosed,11527
29344,2020-05-24,AMAZON,L4,Software Engineer,218.0,"Seattle, WA",1,0,Distributed Systems (Back-End),180.0,8.0,30.0,NotDisclosed,11527
29367,2020-05-24,AMAZON,L5,Software Engineer,260.0,"Seattle, WA",4,4,Distributed Systems (Back-End),201.0,59.0,0.0,NotDisclosed,11527
29398,2020-05-25,AMAZON,L5,Software Engineer,277.0,"Seattle, WA",4,3,Full Stack,190.0,87.0,0.0,Male,11527
29402,2020-05-25,AMAZON,L5,Software Engineer,182.0,"Seattle, WA",4,3,Distributed Systems (Back-End),101.0,81.0,0.0,NotDisclosed,11527
29416,2020-05-25,AMAZON,L5,Software Engineer,278.0,"Seattle, WA",9,3,Distributed Systems (Back-End),203.0,75.0,0.0,Female,11527
29466,2020-05-26,AMAZON,L4,Software Engineer,141.0,"Seattle, WA",1,1,Full Stack,102.0,5.0,34.0,Female,11527
29555,2020-05-27,AMAZON,L4,Software Engineer,170.0,"Seattle, WA",1,0,Distributed Systems (Back-End),126.0,31.0,13.0,Male,11527
29625,2020-05-28,AMAZON,L5,Software Engineer,203.0,"Seattle, WA",16,6,API Development (Back-End),106.0,97.0,0.0,Male,11527
29695,2020-05-29,AMAZON,L5,Software Engineer,183.0,"Seattle, WA",2,2,Full Stack,153.0,30.0,0.0,Female,11527
29755,2020-05-30,AMAZON,L4,Software Engineer,160.0,"Seattle, WA",4,4,Full Stack,112.0,48.0,0.0,Male,11527
29784,2020-05-30,AMAZON,L5,Software Engineer,137.0,"Seattle, WA",7,2,Distributed Systems (Back-End),94.0,36.0,7.0,NotDisclosed,11527
29898,2020-06-01,AMAZON,SDE I,Software Engineer,218.0,"Seattle, WA",0,0,Full Stack,177.0,27.0,14.0,Male,11527
29996,2020-06-03,AMAZON,L5,Software Engineer,212.0,"Seattle, WA",16,1,Full Stack,126.0,53.0,33.0,Male,11527
30056,2020-06-04,AMAZON,L4,Software Engineer,173.0,"Seattle, WA",1,0,Distributed Systems (Back-End),144.0,20.0,9.0,Male,11527
30057,2020-06-04,AMAZON,L5,Software Engineer,175.0,"Seattle, WA",2,4,Distributed Systems (Back-End),123.0,52.0,0.0,NotDisclosed,11527
30093,2020-06-04,AMAZON,SDE I,Software Engineer,129.0,"Seattle, WA",3,1,API Development (Back-End),74.0,49.0,6.0,Male,11527
30109,2020-06-04,AMAZON,SDE II,Software Engineer,140.0,"Seattle, WA",12,4,Distributed Systems (Back-End),78.0,62.0,0.0,Male,11527
30159,2020-06-05,AMAZON,L4,Software Engineer,218.0,"Seattle, WA",1,0,API Development (Back-End),175.0,27.0,16.0,Male,11527
30331,2020-06-08,AMAZON,L5,Software Engineer,185.0,"Seattle, WA",15,10,Distributed Systems (Back-End),109.0,76.0,0.0,NotDisclosed,11527
30352,2020-06-08,AMAZON,5,Software Engineer,155.0,"Seattle, WA",3,3,API Development (Back-End),101.0,54.0,0.0,Female,11527
30405,2020-06-09,AMAZON,SDE I,Software Engineer,110.0,"Seattle, WA",0,0,Full Stack,78.0,9.0,23.0,Male,11527
30448,2020-06-09,AMAZON,L5,Software Engineer,167.0,"Seattle, WA",4,3,IoT,80.0,87.0,0.0,Male,11527
30454,2020-06-09,AMAZON,L5,Software Engineer,241.0,"Seattle, WA",6,3,Distributed Systems (Back-End),148.0,93.0,0.0,Male,11527
30530,2020-06-10,AMAZON,SDE II,Software Engineer,127.0,"Seattle, WA",8,5,Distributed Systems (Back-End),74.0,53.0,0.0,Male,11527
30632,2020-06-11,AMAZON,L5,Software Engineer,189.0,"Seattle, WA",2,0,Full Stack,108.0,81.0,0.0,Male,11527
30686,2020-06-12,AMAZON,L4,Software Engineer,161.0,"Seattle, WA",3,0,Distributed Systems (Back-End),106.0,27.0,28.0,Female,11527
30693,2020-06-12,AMAZON,L4,Software Engineer,127.0,"Seattle, WA",2,0,ML / AI,93.0,26.0,8.0,Male,11527
30694,2020-06-12,AMAZON,L5,Software Engineer,217.0,"Seattle, WA",9,4,Distributed Systems (Back-End),106.0,111.0,0.0,Male,11527
30717,2020-06-12,AMAZON,SDE I,Software Engineer,194.0,"Seattle, WA",1,1,Distributed Systems (Back-End),149.0,18.0,27.0,Male,11527
30844,2020-06-15,AMAZON,L5,Software Engineer,202.0,"Seattle, WA",5,4,Distributed Systems (Back-End),94.0,108.0,0.0,Male,11527
30866,2020-06-15,AMAZON,L5,Software Engineer,272.0,"Seattle, WA",6,2,Distributed Systems (Back-End),191.0,81.0,0.0,Female,11527
30904,2020-06-16,AMAZON,L5,Software Engineer,260.0,"Seattle, WA",6,1,Full Stack,177.0,64.0,19.0,NotDisclosed,11527
31000,2020-06-17,AMAZON,SDE II,Software Engineer,223.0,"Seattle, WA",9,3,Distributed Systems (Back-End),139.0,75.0,9.0,Male,11527
31038,2020-06-17,AMAZON,SDE I,Software Engineer,168.0,"Seattle, WA",0,0,Web Development (Front-End),137.0,6.0,25.0,Female,11527
31144,2020-06-19,AMAZON,L5,Software Engineer,233.0,"Seattle, WA",2,1,API Development (Back-End),206.0,27.0,0.0,Male,11527
31145,2020-06-19,AMAZON,L4,Software Engineer,199.0,"Seattle, WA",3,1,Full Stack,172.0,21.0,6.0,NotDisclosed,11527
31152,2020-06-19,AMAZON,L4,Software Engineer,231.0,"Seattle, WA",4,3,Android,188.0,43.0,0.0,NotDisclosed,11527
31241,2020-06-21,AMAZON,L4,Software Engineer,168.0,"Seattle, WA",2,0,Embedded SDK,135.0,33.0,0.0,NotDisclosed,11527
31272,2020-06-21,AMAZON,L5,Software Engineer,201.0,"Seattle, WA",6,3,Distributed Systems (Back-End),115.0,86.0,0.0,Male,11527
31318,2020-06-22,AMAZON,SDE I,Software Engineer,172.0,"Seattle, WA",1,0,Full Stack,114.0,20.0,38.0,Male,11527
31341,2020-06-22,AMAZON,SDE II,Software Engineer,221.0,"Seattle, WA",4,2,API Development (Back-End),160.0,61.0,0.0,Male,11527
31404,2020-06-23,AMAZON,L5,Software Engineer,209.0,"Seattle, WA",3,4,API Development (Back-End),148.0,61.0,0.0,Male,11527
31410,2020-06-23,AMAZON,L5,Software Engineer,259.0,"Seattle, WA",5,1,Full Stack,185.0,74.0,0.0,Male,11527
31477,2020-06-24,AMAZON,L5,Software Engineer,289.0,"Seattle, WA",3,4,Android,202.0,87.0,0.0,Male,11527
31489,2020-06-24,AMAZON,L6,Software Engineer,251.0,"Seattle, WA",3,4,Distributed Systems (Back-End),188.0,63.0,0.0,Male,11527
31570,2020-06-25,AMAZON,SDE I,Software Engineer,105.0,"Seattle, WA",1,1,Full Stack,78.0,27.0,0.0,Male,11527
31663,2020-06-26,AMAZON,3,Software Engineer,226.0,"Seattle, WA",3,1,Cryptography ,151.0,65.0,10.0,Male,11527
31743,2020-06-28,AMAZON,L5,Software Engineer,217.0,"Seattle, WA",3,5,Web Development (Front-End),156.0,61.0,0.0,Male,11527
31755,2020-06-28,AMAZON,SDE II,Software Engineer,187.0,"Seattle, WA",3,2,Distributed Systems (Back-End),122.0,65.0,0.0,Male,11527
31813,2020-06-29,AMAZON,L4,Software Engineer,158.0,"Seattle, WA",3,1,Distributed Systems (Back-End),119.0,26.0,13.0,NotDisclosed,11527
31960,2020-07-01,AMAZON,L4,Software Engineer,167.0,"Seattle, WA",2,0,Full Stack,113.0,49.0,5.0,Male,11527
31969,2020-07-01,AMAZON,SDE I,Software Engineer,184.0,"Seattle, WA",1,1,Full Stack,131.0,33.0,20.0,Female,11527
32102,2020-07-02,AMAZON,L4,Software Engineer,194.0,"Seattle, WA",3,0,Distributed Systems (Back-End),130.0,59.0,5.0,Male,11527
32252,2020-07-04,AMAZON,L5,Software Engineer,245.0,"Seattle, WA",4,1,Site Reliability (SRE),179.0,66.0,0.0,Male,11527
32275,2020-07-04,AMAZON,SDE I,Software Engineer,205.0,"Seattle, WA",0,0,Distributed Systems (Back-End),168.0,23.0,14.0,NotDisclosed,11527
32286,2020-07-04,AMAZON,L4,Software Engineer,192.0,"Seattle, WA",1,0,Distributed Systems (Back-End),150.0,7.0,35.0,NotDisclosed,11527
32419,2020-07-06,AMAZON,L5,Software Engineer,210.0,"Seattle, WA",2,1,Web Development (Front-End),155.0,38.0,17.0,Male,11527
32461,2020-07-06,AMAZON,L5,Software Engineer,176.0,"Seattle, WA",8,4,API Development (Back-End),99.0,77.0,0.0,Male,11527
32600,2020-07-07,AMAZON,L5,Software Engineer,169.0,"Seattle, WA",4,5,Distributed Systems (Back-End),96.0,73.0,0.0,Male,11527
32671,2020-07-08,AMAZON,L4,Software Engineer,174.0,"Seattle, WA",1,1,Distributed Systems (Back-End),140.0,3.0,31.0,Male,11527
32711,2020-07-09,AMAZON,L6,Software Engineer,246.0,"Seattle, WA",3,6,iOS,134.0,112.0,0.0,NotDisclosed,11527
32881,2020-07-11,AMAZON,L4,Software Engineer,207.0,"Seattle, WA",3,3,Distributed Systems (Back-End),140.0,67.0,0.0,NotDisclosed,11527
32942,2020-07-11,AMAZON,L5,Software Engineer,232.0,"Seattle, WA",7,6,Full Stack,168.0,64.0,0.0,Male,11527
32980,2020-07-12,AMAZON,L5,Software Engineer,258.0,"Seattle, WA",3,6,Distributed Systems (Back-End),168.0,90.0,0.0,Male,11527
33074,2020-07-13,AMAZON,L5,Software Engineer,158.0,"Seattle, WA",4,4,API Development (Back-End),80.0,78.0,0.0,Male,11527
33090,2020-07-13,AMAZON,IC6,Software Engineer,193.0,"Seattle, WA",10,7,ML / AI,138.0,55.0,0.0,Male,11527
33121,2020-07-14,AMAZON,L4,Software Engineer,238.0,"Seattle, WA",1,1,Distributed Systems (Back-End),178.0,26.0,34.0,NotDisclosed,11527
33168,2020-07-14,AMAZON,L4,Software Engineer,130.0,"Seattle, WA",0,0,Web Development (Front-End),105.0,4.0,21.0,Male,11527
33190,2020-07-15,AMAZON,L5,Software Engineer,220.0,"Seattle, WA",1,0,Full Stack,116.0,70.0,34.0,NotDisclosed,11527
33196,2020-07-15,AMAZON,L5,Software Engineer,222.0,"Seattle, WA",11,1,Full Stack,192.0,25.0,5.0,Male,11527
33247,2020-07-15,AMAZON,L5,Software Engineer,238.0,"Seattle, WA",6,0,API Development (Back-End),146.0,56.0,36.0,NotDisclosed,11527
33366,2020-07-17,AMAZON,L5,Software Engineer,173.0,"Seattle, WA",9,0,API Development (Back-End),76.0,97.0,0.0,Male,11527
33421,2020-07-17,AMAZON,L5,Software Engineer,197.0,"Seattle, WA",3,0,Full Stack,137.0,40.0,20.0,Male,11527
33477,2020-07-18,AMAZON,L4,Software Engineer,132.0,"Seattle, WA",6,1,API Development (Back-End),101.0,31.0,0.0,Male,11527
33482,2020-07-18,AMAZON,L4,Software Engineer,125.0,"Seattle, WA",0,0,Distributed Systems (Back-End),96.0,12.0,17.0,NotDisclosed,11527
33490,2020-07-18,AMAZON,L5,Software Engineer,202.0,"Seattle, WA",4,2,ML / AI,131.0,71.0,0.0,Male,11527
33693,2020-07-20,AMAZON,L5,Software Engineer,140.0,"Seattle, WA",2,0,Full Stack,90.0,11.0,39.0,Male,11527
